"rid","code","len","runtime_us","ts"
2898,200,5966,54817,2026-02-18 00:51:33.425
2899,200,5966,67130,2026-02-18 00:52:32.802
2900,200,5966,58612,2026-02-18 00:53:32.733
2901,200,5966,60216,2026-02-18 00:54:33.199
2902,200,5966,72646,2026-02-18 00:55:32.781
2903,200,5966,53366,2026-02-18 00:56:33.691
2904,200,5966,93957,2026-02-18 00:57:33.995
2905,200,5966,64241,2026-02-18 00:58:33.955
2906,200,5966,65606,2026-02-18 00:59:34.429
2907,200,5966,55930,2026-02-18 01:00:34.430
2908,200,5966,59026,2026-02-18 01:01:34.231
2909,200,5966,78693,2026-02-18 01:02:34.464
2910,200,5966,51726,2026-02-18 01:03:35.394
2911,200,5966,70106,2026-02-18 01:04:36.171
2912,200,5966,53482,2026-02-18 01:05:35.616
2913,200,5966,68102,2026-02-18 01:06:34.780
2914,200,5966,56958,2026-02-18 01:07:34.443
2915,200,5966,71504,2026-02-18 01:08:35.476
2916,200,5966,54586,2026-02-18 01:09:35.079
2917,200,5966,57075,2026-02-18 01:10:34.416
2918,200,5966,56386,2026-02-18 01:11:34.664
2919,200,5966,69463,2026-02-18 01:12:35.123
2920,200,5966,65133,2026-02-18 01:13:35.708
2921,200,5966,70865,2026-02-18 01:14:35.689
2922,200,5966,55341,2026-02-18 01:15:35.432
2923,200,5966,68642,2026-02-18 01:16:35.619
2924,200,5966,72385,2026-02-18 01:17:35.142
2925,200,5966,56668,2026-02-18 01:18:35.646
2926,200,5966,256378,2026-02-18 01:19:36.813
2927,200,5966,62769,2026-02-18 01:20:37.031
2928,200,5966,65930,2026-02-18 01:21:37.851
2929,200,5966,55088,2026-02-18 01:22:37.307
2930,200,5966,55691,2026-02-18 01:23:37.964
2931,200,5966,203510,2026-02-18 01:24:38.896
2932,200,5966,57023,2026-02-18 01:25:39.546
2933,200,5966,87882,2026-02-18 01:26:39.226
2934,200,5966,73944,2026-02-18 01:27:39.544
2935,200,5966,57901,2026-02-18 01:28:40.567
2936,200,5966,67957,2026-02-18 01:29:41.560
2937,200,5966,63625,2026-02-18 01:30:42.464
2938,200,5966,54171,2026-02-18 01:31:43.049
2939,200,5966,61144,2026-02-18 01:32:43.640
2940,200,5966,50301,2026-02-18 01:33:43.082
2941,200,5966,207804,2026-02-18 01:34:42.610
2942,200,5966,56935,2026-02-18 01:35:42.014
2943,200,5966,92542,2026-02-18 01:36:42.974
2944,200,5966,53531,2026-02-18 01:37:42.362
2945,200,5966,555014,2026-02-18 01:38:42.868
2946,200,5966,70065,2026-02-18 01:39:43.576
2947,200,5966,59461,2026-02-18 01:40:43.716
2948,200,5966,52256,2026-02-18 01:41:43.727
2949,200,5966,72274,2026-02-18 01:42:43.467
2950,200,5966,68771,2026-02-18 01:43:43.084
2951,200,5966,64805,2026-02-18 01:44:42.747
2952,200,5966,64685,2026-02-18 01:45:43.222
2953,200,5966,52240,2026-02-18 01:46:43.613
2954,200,5966,72145,2026-02-18 01:47:43.854
2955,200,5966,55795,2026-02-18 01:48:43.148
2956,200,5966,54721,2026-02-18 01:49:42.332
2957,200,5966,54939,2026-02-18 01:50:42.905
2958,200,5966,251841,2026-02-18 01:51:43.170
2959,200,5966,70025,2026-02-18 01:52:43.436
2960,200,5966,108002,2026-02-18 01:53:44.242
2961,200,5966,55802,2026-02-18 01:54:44.984
2962,200,5966,56080,2026-02-18 01:55:44.328
2963,200,5966,70164,2026-02-18 01:56:45.327
2964,200,5966,59640,2026-02-18 01:57:46.129
2965,200,5966,60380,2026-02-18 01:58:46.315
2966,200,5966,54121,2026-02-18 01:59:45.538
2967,200,5966,57764,2026-02-18 02:00:45.912
2968,200,5966,68354,2026-02-18 02:01:45.721
2969,200,5966,56430,2026-02-18 02:02:45.258
2970,200,5966,69519,2026-02-18 02:03:46.312
2971,200,5966,54068,2026-02-18 02:04:47.095
2972,200,5966,66702,2026-02-18 02:05:47.813
2973,200,5966,76201,2026-02-18 02:06:47.642
2974,200,5966,60516,2026-02-18 02:07:46.874
2975,200,5966,58149,2026-02-18 02:08:47.032
2976,200,5966,62696,2026-02-18 02:09:46.510
2977,200,5966,66392,2026-02-18 02:10:46.378
2978,200,5966,62252,2026-02-18 02:11:46.127
2979,200,5966,61570,2026-02-18 02:12:46.383
2980,200,5966,60643,2026-02-18 02:13:46.756
2981,200,5966,60219,2026-02-18 02:14:47.580
2982,200,5966,54458,2026-02-18 02:15:48.510
2983,200,5966,53693,2026-02-18 02:16:49.238
2984,200,5966,66221,2026-02-18 02:17:48.371
2985,200,5966,58749,2026-02-18 02:18:47.566
2986,200,5966,63913,2026-02-18 02:19:47.350
2987,200,5966,54813,2026-02-18 02:20:46.804
2988,200,5966,58454,2026-02-18 02:21:46.684
2989,200,5966,59770,2026-02-18 02:22:45.948
2990,200,5966,65607,2026-02-18 02:23:46.940
2991,200,5966,59780,2026-02-18 02:24:47.891
2992,200,5966,59887,2026-02-18 02:25:48.660
2993,200,5966,60419,2026-02-18 02:26:48.141
2994,200,5966,54419,2026-02-18 02:27:48.298
2995,200,5966,250648,2026-02-18 02:28:48.073
2996,200,5966,61390,2026-02-18 02:29:47.811
2997,200,5966,55694,2026-02-18 02:30:47.382
2998,200,5966,59029,2026-02-18 02:31:48.048
2999,200,5966,57301,2026-02-18 02:32:47.656
3000,200,5966,59733,2026-02-18 02:33:47.390
3001,200,5966,66399,2026-02-18 02:34:48.335
3002,200,5966,54698,2026-02-18 02:35:47.581
3003,200,5966,55043,2026-02-18 02:36:47.236
3004,200,5966,55722,2026-02-18 02:37:46.746
3005,200,5966,89853,2026-02-18 02:38:45.927
3006,200,5966,52895,2026-02-18 02:39:46.028
3007,200,5966,69679,2026-02-18 02:40:46.126
3008,200,5966,73125,2026-02-18 02:41:45.836
3009,200,5966,59154,2026-02-18 02:42:46.213
3010,200,5966,73802,2026-02-18 02:43:46.489
3011,200,5966,57629,2026-02-18 02:44:45.964
3012,200,5966,70668,2026-02-18 02:45:46.505
3013,200,5966,80833,2026-02-18 02:46:45.881
3014,200,5966,62216,2026-02-18 02:47:45.775
3015,200,5966,56759,2026-02-18 02:48:46.049
3016,200,5966,62779,2026-02-18 02:49:45.308
3017,200,5966,62311,2026-02-18 02:50:45.561
3018,200,5966,82700,2026-02-18 02:51:46.379
3019,200,5966,60162,2026-02-18 02:52:45.892
3020,200,5966,58968,2026-02-18 02:53:45.980
3021,200,5966,232892,2026-02-18 02:54:46.045
3022,200,5966,57054,2026-02-18 02:55:46.728
3023,200,5966,220328,2026-02-18 02:56:47.622
3024,200,5966,77059,2026-02-18 02:57:46.724
3025,200,5966,72882,2026-02-18 02:58:46.561
3026,200,5966,57030,2026-02-18 02:59:45.876
3027,200,5966,99216,2026-02-18 03:00:46.321
3028,200,5966,57791,2026-02-18 03:01:47.223
3029,200,5966,85817,2026-02-18 03:02:47.876
3030,200,5966,58360,2026-02-18 03:03:47.005
3031,200,5966,64399,2026-02-18 03:04:47.060
3032,200,5966,66460,2026-02-18 03:05:46.893
3033,200,5966,64448,2026-02-18 03:06:46.113
3034,200,5966,59170,2026-02-18 03:07:45.564
3035,200,5966,64308,2026-02-18 03:08:46.448
3036,200,5966,63601,2026-02-18 03:09:46.964
3037,200,5966,82671,2026-02-18 03:10:47.608
3038,200,5966,78537,2026-02-18 03:11:47.044
3039,200,5966,70934,2026-02-18 03:12:47.140
3040,200,5966,73133,2026-02-18 03:13:48.207
3041,200,5966,66579,2026-02-18 03:14:47.281
3042,200,5966,52552,2026-02-18 03:15:46.572
3043,200,5966,70646,2026-02-18 03:16:47.036
3044,200,5966,57033,2026-02-18 03:17:47.447
3045,200,5966,67482,2026-02-18 03:18:47.935
3046,200,5966,256214,2026-02-18 03:19:48.277
3047,200,5966,53711,2026-02-18 03:20:49.234
3048,200,5966,68858,2026-02-18 03:21:49.337
3049,200,5966,55092,2026-02-18 03:22:49.104
3050,200,5966,59791,2026-02-18 03:23:49.306
3051,200,5966,68939,2026-02-18 03:24:49.689
3052,200,5966,52207,2026-02-18 03:25:50.430
3053,200,5966,54234,2026-02-18 03:26:49.743
3054,200,5966,62552,2026-02-18 03:27:49.319
3055,200,5966,58461,2026-02-18 03:28:49.524
3056,200,5966,54962,2026-02-18 03:29:49.083
3057,200,5966,261187,2026-02-18 03:30:49.704
3058,200,5966,71801,2026-02-18 03:31:49.691
3059,200,5966,63089,2026-02-18 03:32:50.544
3060,200,5966,71948,2026-02-18 03:33:50.775
3061,200,5966,57586,2026-02-18 03:34:50.120
3062,200,5966,69958,2026-02-18 03:35:49.686
3063,200,5966,271175,2026-02-18 03:36:49.354
3064,200,5966,79225,2026-02-18 03:37:48.960
3065,200,5966,74746,2026-02-18 03:38:48.101
3066,200,5966,62900,2026-02-18 03:39:48.249
3067,200,5966,72299,2026-02-18 03:40:48.654
3068,200,5966,79554,2026-02-18 03:41:49.392
3069,200,5966,58888,2026-02-18 03:42:49.268
3070,200,5966,62572,2026-02-18 03:43:49.232
3071,200,5966,54410,2026-02-18 03:44:50.147
3072,200,5966,61153,2026-02-18 03:45:49.387
3073,200,5966,63324,2026-02-18 03:46:48.975
3074,200,5966,70729,2026-02-18 03:47:49.257
3075,200,5966,75396,2026-02-18 03:48:48.671
3076,200,5966,81065,2026-02-18 03:49:49.599
3077,200,5966,130222,2026-02-18 03:50:49.142
3078,200,5966,60272,2026-02-18 03:51:49.861
3079,200,5966,72593,2026-02-18 03:52:50.799
3080,200,5966,53777,2026-02-18 03:53:51.132
3081,200,5966,57829,2026-02-18 03:54:51.130
3082,200,5966,58907,2026-02-18 03:55:50.221
3083,200,5966,58278,2026-02-18 03:56:50.543
3084,200,5966,70813,2026-02-18 03:57:50.330
3085,200,5966,270169,2026-02-18 03:58:50.804
3086,200,5966,68694,2026-02-18 03:59:50.283
3087,200,5966,77869,2026-02-18 04:00:51.122
3088,200,5966,73143,2026-02-18 04:01:52.017
3089,200,5966,66050,2026-02-18 04:02:51.096
3090,200,5966,73420,2026-02-18 04:03:51.865
3091,200,5966,63104,2026-02-18 04:04:51.181
3092,200,5966,57213,2026-02-18 04:05:52.055
3093,200,5966,60272,2026-02-18 04:06:52.310
3094,200,5966,63219,2026-02-18 04:07:52.716
3095,200,5966,80123,2026-02-18 04:08:53.747
3096,200,5966,58235,2026-02-18 04:09:53.430
3097,200,5966,55332,2026-02-18 04:10:54.276
3098,200,5966,69746,2026-02-18 04:11:53.899
3099,200,5966,65956,2026-02-18 04:12:54.012
3100,200,5966,122259,2026-02-18 04:13:53.697
3101,200,5966,70423,2026-02-18 04:14:54.219
3102,200,5966,60378,2026-02-18 04:15:54.635
3103,200,5966,116326,2026-02-18 04:16:54.469
3104,200,5966,58313,2026-02-18 04:17:54.670
3105,200,5966,61260,2026-02-18 04:18:54.605
3106,200,5966,80029,2026-02-18 04:19:54.526
3107,200,5966,59118,2026-02-18 04:20:54.860
3108,200,5966,59423,2026-02-18 04:21:55.219
3109,200,5966,52455,2026-02-18 04:22:54.699
3110,200,5966,58558,2026-02-18 04:23:55.159
3111,200,5966,219516,2026-02-18 04:24:54.743
3112,200,5966,64621,2026-02-18 04:25:55.324
3113,200,5966,61146,2026-02-18 04:26:55.461
3114,200,5966,88176,2026-02-18 04:27:56.509
3115,200,5966,60998,2026-02-18 04:28:56.617
3116,200,5966,68586,2026-02-18 04:29:57.120
3117,200,5966,63114,2026-02-18 04:30:56.637
3118,200,5966,82663,2026-02-18 04:31:56.308
3119,200,5966,61602,2026-02-18 04:32:55.597
3120,200,5966,58550,2026-02-18 04:33:56.349
3121,200,5966,54428,2026-02-18 04:34:56.283
3122,200,5966,215848,2026-02-18 04:35:56.762
3123,200,5966,54765,2026-02-18 04:36:56.936
3124,200,5966,61048,2026-02-18 04:37:56.477
3125,200,5966,61208,2026-02-18 04:38:56.695
3126,200,5966,61836,2026-02-18 04:39:56.697
3127,200,5966,271713,2026-02-18 04:40:57.218
3128,200,5966,57713,2026-02-18 04:41:57.548
3129,200,5966,60165,2026-02-18 04:42:57.089
3130,200,5966,75793,2026-02-18 04:43:57.460
3131,200,5966,58531,2026-02-18 04:44:57.873
3132,200,5966,81185,2026-02-18 04:45:58.174
3133,200,5966,63979,2026-02-18 04:46:57.311
3134,200,5966,96176,2026-02-18 04:47:58.368
3135,200,5966,65156,2026-02-18 04:48:58.468
3136,200,5966,56665,2026-02-18 04:49:58.773
3137,200,5966,76034,2026-02-18 04:50:58.753
3138,200,5966,79867,2026-02-18 04:51:58.876
3139,200,5966,55561,2026-02-18 04:52:58.806
3140,200,5966,99083,2026-02-18 04:53:58.208
3141,200,5966,65594,2026-02-18 04:54:57.935
3142,200,5966,59989,2026-02-18 04:55:58.461
3143,200,5966,55182,2026-02-18 04:56:58.038
3144,200,5966,72298,2026-02-18 04:57:58.054
3145,200,5966,62238,2026-02-18 04:58:58.296
3146,200,5966,55421,2026-02-18 04:59:58.947
3147,200,5966,57584,2026-02-18 05:00:59.166
3148,200,5966,60159,2026-02-18 05:01:58.760
3149,200,5966,54854,2026-02-18 05:02:58.679
3150,200,5966,71733,2026-02-18 05:03:58.084
3151,200,5966,137486,2026-02-18 05:04:58.417
3152,200,5966,65522,2026-02-18 05:05:59.439
3153,200,5966,61984,2026-02-18 05:06:58.698
3154,200,5966,64618,2026-02-18 05:07:59.042
3155,200,5966,72105,2026-02-18 05:08:59.761
3156,200,5966,70619,2026-02-18 05:10:00.739
3157,200,5966,58670,2026-02-18 05:11:00.072
3158,200,5966,80644,2026-02-18 05:11:59.366
3159,200,5966,67534,2026-02-18 05:12:59.926
3160,200,5966,105034,2026-02-18 05:14:00.198
3161,200,5966,84323,2026-02-18 05:15:01.252
3162,200,5966,63984,2026-02-18 05:16:02.118
3163,200,5966,63419,2026-02-18 05:17:02.560
3164,200,5966,74672,2026-02-18 05:18:03.494
3165,200,5966,64991,2026-02-18 05:19:02.768
3166,200,5966,71676,2026-02-18 05:20:03.839
3167,200,5966,61966,2026-02-18 05:21:03.305
3168,200,5966,70335,2026-02-18 05:22:02.440
3169,200,5966,63329,2026-02-18 05:23:02.921
3170,200,5966,60632,2026-02-18 05:24:03.563
3171,200,5966,209268,2026-02-18 05:25:04.183
3172,200,5966,66910,2026-02-18 05:26:03.739
3173,200,5966,66858,2026-02-18 05:27:03.051
3174,200,5966,60981,2026-02-18 05:28:02.405
3175,200,5966,61986,2026-02-18 05:29:03.233
3176,200,5966,80214,2026-02-18 05:30:03.778
3177,200,5966,196592,2026-02-18 05:31:04.658
3178,200,5966,63437,2026-02-18 05:32:05.619
3179,200,5966,54923,2026-02-18 05:33:06.539
3180,200,5966,60722,2026-02-18 05:34:06.214
3181,200,5966,84060,2026-02-18 05:35:05.848
3182,200,5966,262977,2026-02-18 05:36:05.411
3183,200,5966,66444,2026-02-18 05:37:05.118
3184,200,5966,59014,2026-02-18 05:38:04.351
3185,200,5966,73922,2026-02-18 05:39:03.938
3186,200,5966,65526,2026-02-18 05:40:03.082
3187,200,5966,59579,2026-02-18 05:41:03.511
3188,200,5966,73357,2026-02-18 05:42:04.229
3189,200,5966,67125,2026-02-18 05:43:04.535
3190,200,5966,61311,2026-02-18 05:44:05.192
3191,200,5966,72696,2026-02-18 05:45:04.549
3192,200,5966,60343,2026-02-18 05:46:05.130
3193,200,5966,69719,2026-02-18 05:47:05.380
3194,200,5966,66653,2026-02-18 05:48:05.660
3195,200,5966,61631,2026-02-18 05:49:05.388
3196,200,5966,63225,2026-02-18 05:50:04.867
3197,200,5966,74038,2026-02-18 05:51:05.706
3198,200,5966,77634,2026-02-18 05:52:05.484
3199,200,5966,53535,2026-02-18 05:53:05.611
3200,200,5966,70515,2026-02-18 05:54:06.316
3201,200,5966,77270,2026-02-18 05:55:06.418
3202,200,5966,69090,2026-02-18 05:56:06.832
3203,200,5966,57580,2026-02-18 05:57:06.778
3204,200,5966,65402,2026-02-18 05:58:07.086
3205,200,5966,59737,2026-02-18 05:59:06.753
3206,200,5966,65513,2026-02-18 06:00:06.854
3207,200,5966,62510,2026-02-18 06:01:06.947
3208,200,5966,61252,2026-02-18 06:02:07.580
3209,200,5966,74195,2026-02-18 06:03:07.112
3210,200,5966,59951,2026-02-18 06:04:06.185
3211,200,5966,81695,2026-02-18 06:05:06.679
3212,200,5966,68738,2026-02-18 06:06:07.212
3213,200,5966,61601,2026-02-18 06:07:06.457
3214,200,5966,63512,2026-02-18 06:08:06.907
3215,200,5966,83416,2026-02-18 06:09:07.649
3216,200,5966,67188,2026-02-18 06:10:07.475
3217,200,5966,63409,2026-02-18 06:11:06.699
3218,200,5966,66541,2026-02-18 06:12:07.765
3219,200,5966,59206,2026-02-18 06:13:08.097
3220,200,5966,87716,2026-02-18 06:14:07.206
3221,200,5966,58492,2026-02-18 06:15:06.858
3222,200,5966,77286,2026-02-18 06:16:07.253
3223,200,5966,74690,2026-02-18 06:17:08.267
3224,200,5966,63814,2026-02-18 06:18:08.173
3225,200,5966,69300,2026-02-18 06:19:08.528
3226,200,5966,85324,2026-02-18 06:20:08.971
3227,200,5966,67234,2026-02-18 06:21:09.366
3228,200,5966,71689,2026-02-18 06:22:09.493
3229,200,5966,75689,2026-02-18 06:23:08.947
3230,200,5966,65848,2026-02-18 06:24:09.373
3231,200,5966,64361,2026-02-18 06:25:09.175
3232,200,5966,60290,2026-02-18 06:26:08.312
3233,200,5966,64210,2026-02-18 06:27:08.986
3234,200,5966,75189,2026-02-18 06:28:08.183
3235,200,5966,93945,2026-02-18 06:29:08.666
3236,200,5966,74231,2026-02-18 06:30:08.656
3237,200,5966,76095,2026-02-18 06:31:09.379
3238,200,5966,279290,2026-02-18 06:32:09.406
3239,200,5966,58838,2026-02-18 06:33:08.747
3240,200,5966,66870,2026-02-18 06:34:08.185
3241,200,5966,74868,2026-02-18 06:35:08.243
3242,200,5966,70626,2026-02-18 06:36:08.278
3243,200,5966,65504,2026-02-18 06:37:08.511
3244,200,5966,210054,2026-02-18 06:38:08.055
3245,200,5966,205892,2026-02-18 06:39:08.494
3246,200,5966,55784,2026-02-18 06:40:09.277
3247,200,5966,63938,2026-02-18 06:41:09.587
3248,200,5966,57594,2026-02-18 06:42:10.512
3249,200,5966,65229,2026-02-18 06:43:10.099
3250,200,5966,66180,2026-02-18 06:44:10.438
3251,200,5966,71985,2026-02-18 06:45:09.964
3252,200,5966,64234,2026-02-18 06:46:10.440
3253,200,5966,68261,2026-02-18 06:47:09.567
3254,200,5966,69227,2026-02-18 06:48:09.042
3255,200,5966,76415,2026-02-18 06:49:09.737
3256,200,5966,64758,2026-02-18 06:50:09.843
3257,200,5966,69468,2026-02-18 06:51:09.696
3258,200,5966,57544,2026-02-18 06:52:10.284
3259,200,5966,58346,2026-02-18 06:53:10.688
3260,200,5966,71778,2026-02-18 06:54:10.380
3261,200,5966,140503,2026-02-18 06:55:09.854
3262,200,5966,80516,2026-02-18 06:56:10.404
3263,200,5966,59371,2026-02-18 06:57:11.099
3264,200,5966,53716,2026-02-18 06:58:10.992
3265,200,5966,62559,2026-02-18 06:59:11.448
3266,200,5966,57757,2026-02-18 07:00:11.133
3267,200,5966,75617,2026-02-18 07:01:11.154
3268,200,5966,74447,2026-02-18 07:02:11.352
3269,200,5966,52584,2026-02-18 07:03:12.001
3270,200,5966,75880,2026-02-18 07:04:11.211
3271,200,5966,59221,2026-02-18 07:05:10.671
3272,200,5966,81782,2026-02-18 07:06:11.360
3273,200,5966,72378,2026-02-18 07:07:10.658
3274,200,5966,65451,2026-02-18 07:08:10.578
3275,200,5966,62717,2026-02-18 07:09:10.206
3276,200,5966,63942,2026-02-18 07:10:09.594
3277,200,5966,66909,2026-02-18 07:11:10.426
3278,200,5966,92674,2026-02-18 07:12:09.600
3279,200,5966,73834,2026-02-18 07:13:10.114
3280,200,5966,67810,2026-02-18 07:14:11.017
3281,200,5966,125470,2026-02-18 07:15:11.800
3282,200,5966,67570,2026-02-18 07:16:11.585
3283,200,5966,68656,2026-02-18 07:17:11.938
3284,200,5966,58755,2026-02-18 07:18:12.120
3285,200,5966,68166,2026-02-18 07:19:12.633
3286,200,5966,105797,2026-02-18 07:20:13.337
3287,200,5966,63807,2026-02-18 07:21:12.629
3288,200,5966,84036,2026-02-18 07:22:12.156
3289,200,5966,96619,2026-02-18 07:23:11.554
3290,200,5966,61600,2026-02-18 07:24:12.380
3291,200,5966,60283,2026-02-18 07:25:12.975
3292,200,5966,70798,2026-02-18 07:26:13.320
3293,200,5966,83919,2026-02-18 07:27:13.346
3294,200,5966,62918,2026-02-18 07:28:13.434
3295,200,5966,59849,2026-02-18 07:29:13.847
3296,200,5966,58815,2026-02-18 07:30:13.085
3297,200,5966,62793,2026-02-18 07:31:12.185
3298,200,5966,57230,2026-02-18 07:32:12.580
3299,200,5966,78466,2026-02-18 07:33:12.418
3300,200,5966,64794,2026-02-18 07:34:12.197
3301,200,5966,71981,2026-02-18 07:35:12.231
3302,200,5966,61825,2026-02-18 07:36:11.972
3303,200,5966,68754,2026-02-18 07:37:12.586
3304,200,5966,86551,2026-02-18 07:38:12.825
3305,200,5966,56899,2026-02-18 07:39:12.609
3306,200,5966,68234,2026-02-18 07:40:13.424
3307,200,5966,60150,2026-02-18 07:41:12.973
3308,200,5966,83499,2026-02-18 07:42:13.302
3309,200,5966,72386,2026-02-18 07:43:13.498
3310,200,5966,62296,2026-02-18 07:44:12.793
3311,200,5966,67422,2026-02-18 07:45:12.196
3312,200,5966,69740,2026-02-18 07:46:13.001
3313,200,5966,63894,2026-02-18 07:47:13.748
3314,200,5966,66848,2026-02-18 07:48:13.606
3315,200,5966,71719,2026-02-18 07:49:14.199
3316,200,5966,208509,2026-02-18 07:50:15.224
3317,200,5966,62177,2026-02-18 07:51:15.911
3318,200,5966,66121,2026-02-18 07:52:15.430
3319,200,5966,92655,2026-02-18 07:53:14.878
3320,200,5966,64649,2026-02-18 07:54:14.103
3321,200,5966,63440,2026-02-18 07:55:13.794
3322,200,5966,78666,2026-02-18 07:56:14.690
3323,200,5966,62022,2026-02-18 07:57:15.734
3324,200,5966,71611,2026-02-18 07:58:15.555
3325,200,5966,50623,2026-02-18 07:59:14.726
3326,200,5966,55134,2026-02-18 08:00:15.400
3327,200,5966,331615,2026-02-18 08:01:16.720
3328,200,5966,68069,2026-02-18 08:02:16.509
3329,200,5966,69609,2026-02-18 08:03:16.534
3330,200,5966,61337,2026-02-18 08:04:17.404
3331,200,5966,61596,2026-02-18 08:05:16.900
3332,200,5966,77078,2026-02-18 08:06:17.556
3333,200,5966,61007,2026-02-18 08:07:17.732
3334,200,5966,92954,2026-02-18 08:08:17.336
3335,200,5966,71374,2026-02-18 08:09:16.801
3336,200,5966,60996,2026-02-18 08:10:17.013
3337,200,5966,84350,2026-02-18 08:11:17.637
3338,200,5966,57292,2026-02-18 08:12:18.235
3339,200,5966,64803,2026-02-18 08:13:19.290
3340,200,5966,62765,2026-02-18 08:14:19.611
3341,200,5966,61954,2026-02-18 08:15:20.216
3342,200,5966,61622,2026-02-18 08:16:20.986
3343,200,5966,56165,2026-02-18 08:17:20.813
3344,200,5966,84094,2026-02-18 08:18:21.807
3345,200,5966,71135,2026-02-18 08:19:22.124
3346,200,5966,78891,2026-02-18 08:20:21.654
3347,200,5966,63489,2026-02-18 08:21:22.047
3348,200,5966,73205,2026-02-18 08:22:22.262
3349,200,5966,74037,2026-02-18 08:23:22.094
3350,200,5966,56512,2026-02-18 08:24:22.882
3351,200,5966,64473,2026-02-18 08:25:22.071
3352,200,5966,70789,2026-02-18 08:26:22.522
3353,200,5966,84456,2026-02-18 08:27:23.029
3354,200,5966,63645,2026-02-18 08:28:23.750
3355,200,5966,61185,2026-02-18 08:29:24.077
3356,200,5966,59553,2026-02-18 08:30:24.505
3357,200,5966,75450,2026-02-18 08:31:23.884
3358,200,5966,58908,2026-02-18 08:32:24.678
3359,200,5966,76215,2026-02-18 08:33:24.523
3360,200,5966,98887,2026-02-18 08:34:23.978
3361,200,5966,73916,2026-02-18 08:35:23.331
3362,200,5966,60074,2026-02-18 08:36:23.985
3363,200,5966,66021,2026-02-18 08:37:24.970
3364,200,5966,62179,2026-02-18 08:38:24.830
3365,200,5966,66078,2026-02-18 08:39:24.410
3366,200,5966,57493,2026-02-18 08:40:25.316
3367,200,5966,52157,2026-02-18 08:41:25.939
3368,200,5966,64825,2026-02-18 08:42:26.270
3369,200,5966,68883,2026-02-18 08:43:26.409
3370,200,5966,210920,2026-02-18 08:44:26.230
3371,200,5966,65989,2026-02-18 08:45:26.824
3372,200,5966,56653,2026-02-18 08:46:26.768
3373,200,5966,71283,2026-02-18 08:47:26.336
3374,200,5966,68885,2026-02-18 08:48:25.816
3375,200,5966,62855,2026-02-18 08:49:26.755
3376,200,5966,73067,2026-02-18 08:50:27.615
3377,200,5966,70525,2026-02-18 08:51:26.885
3378,200,5966,75126,2026-02-18 08:52:27.015
3379,200,5966,77702,2026-02-18 08:53:26.113
3380,200,5966,72726,2026-02-18 08:54:25.512
3381,200,5966,66570,2026-02-18 08:55:24.893
3382,200,5966,62457,2026-02-18 08:56:25.220
